,x1,x2,x3,y
0,7.960400235360576,57.36984363304612,56.058065089412004,2.5872299498879916
1,26.669464995530213,24.00071686661732,51.204977481403155,0.9916728545021517
2,2.76843505597979,4.31389236949321,91.35099981370377,3.911150737227436
3,52.92291222185638,41.34609891525628,92.2573636247684,2.0119573558607766
4,39.20201745081875,47.126877205342275,94.13538986383014,0.7298974515790384
5,14.999739847968508,69.58631664385196,86.67373023158824,1.3092480837938067
6,10.130483512502853,80.80733545500358,35.54995206884025,0.09103002890153433
7,13.011567052202356,53.362181312624166,31.622879985871265,1.1718698775161691
8,2.274307213130722,58.84089057557321,78.00715534392377,4.158226186077631
9,27.66468065880788,47.39940619679115,76.14667709295856,1.0101166547470415
10,48.919770120325346,69.38024036255494,81.57927714584875,-1.9386948161654178
11,83.17433074966044,57.1052134337513,74.51332380699236,1.1525397956022556
12,36.272093845397976,16.22690066164617,69.07956596500429,-2.113684370649892
13,3.2079750596806456,25.358687983825657,20.60940526087556,3.5524990562693013
14,20.69990250573793,88.935133744722,93.36194501435553,-1.3092967124548176
15,66.59750268227876,90.52588770805606,25.983491242137458,-1.4172511909255614
16,6.353990938714471,40.7191884246308,26.25422994885829,2.658192153816787
17,58.306485461355884,32.0239271992225,60.66368094026649,0.7771344476050915
18,72.449572690979,5.203774139049777,16.89733691206845,-2.975375753882459
19,89.71570955528783,16.514705919732364,62.094163874666464,2.3250150169814834
20,19.516025236320612,77.4297772073846,76.2645925533459,-1.1146535683617396
21,80.87605179791316,16.68387667170288,53.15278416957463,0.2117298342593656
22,51.12994821310236,23.427484899917307,75.83744659534618,1.389712629971692
23,6.7307256903540775,21.60824123021615,19.916788037077772,2.7838687369458572
24,28.23993871203,39.114994175718955,78.23619923201815,0.6167431875057495
25,2.444302255984254,50.01320779741016,25.772469907223407,4.097766860695002
26,4.137129281868502,39.10974774322966,89.83329589865966,2.735087601740366
27,42.140834717537544,39.33316473586825,4.236642405905333,-1.410133434875258
28,78.92222752642108,85.54227632079164,67.75994208761763,0.6939289663439929
29,41.129361584197056,61.52362673069035,79.96169472520985,-0.47690655883479105
30,29.038177650108043,19.129165565245387,52.73757465982381,-0.06014991369688932
31,85.31430489932292,39.3131092637154,88.03495878084472,-0.5710312271430728
32,65.39675245564243,20.132022558782815,58.64537546396884,0.0054732261659417025
33,33.46274901541142,72.74186276046395,10.219303874591045,-0.09571870591523529
34,74.23804321142924,38.77633497478619,27.410169053550316,-2.8129204384610613
35,92.11038859104582,27.083513630516165,57.4270743701759,0.5322557604282323
36,97.18015434663747,6.618117662823774,50.9265778508624,0.3617609103239079
37,96.03506102772654,98.82702500313019,70.0925099092792,1.1024525076149185
38,53.49669779422278,53.81611415264267,31.20131661433413,1.572121953710885
39,4.3912759108736825,7.950085271420326,6.813246238633774,2.568054142528276
40,22.520195354868676,15.342166158727167,97.25784317092561,-2.8621975016803645
41,53.87274625902057,53.43313652495948,50.075086223622186,1.2338069519239774
42,63.29659139478102,40.90244640301841,71.67535651479936,-0.18178311606066377
43,86.7103513297274,60.00759143670366,82.92132899739764,-0.735259727945455
44,39.642516532517156,88.66169844675635,7.166728600429495,0.7432366614343505
45,10.58683949323268,17.44338984651712,5.662946887546472,-0.24470651451443148
46,61.9239551914319,85.9112394962321,20.63088861564182,-1.6345263318907965
47,39.242394749363015,90.66192665480543,21.82997664362315,0.7404122531886828
48,64.11915541831118,4.653877453165933,33.532399086663624,0.43569633882937264
49,11.069895989112622,70.80439742734818,26.497330522447015,-0.3561094560799324
50,89.34206247079625,82.03396222970949,14.872440734747027,2.2159524577384135
51,11.466565005112928,93.60818455016113,5.267734787760848,-0.2511766257911071
52,52.21806943371997,25.180247809502642,16.683574314388462,2.2032148178150837
53,97.8266236550044,0.8793222710675508,44.078381761674,-0.09623627947738012
54,80.67244502371977,55.26572273726191,60.15510994984897,0.13869564298667514
55,71.35341703170297,50.069556011501106,60.611419141818935,-2.0868965584714294
56,57.570416925593214,0.45221534053973,12.336905799459075,1.0453416851888746
57,44.33208123505936,5.079952427768819,64.08091956012055,-1.0221720359222926
58,56.61033645328411,94.279636582678,14.561144557740736,0.8099186404575474
59,17.769069243594704,37.04950515626424,95.2107232018553,-1.492882008012432
60,87.68418119135298,4.140914117953121,36.36858970301202,0.31310731587419705
61,90.81083793728587,87.64927998886216,97.20730783401198,1.7965681264467581
62,58.67337420850123,44.537593646134596,0.09283869871550277,0.47082090787435826
63,76.32390620524768,34.53021674192048,64.04571623247247,0.5393939423180368
64,93.78563859173117,93.51308225942468,82.78422068355947,0.3673653919137767
65,4.958985612422584,77.08697370716789,43.45499582262872,2.3570321813974617
66,0.013476906652887255,40.38492669280751,45.55649772901169,2.0235823476141026
67,76.8053140883832,51.27961220219528,47.35966876088791,1.0813756324548691
68,79.13666049794091,74.02486671284618,98.49723375367142,0.5368798845081049
69,70.48661230659488,32.31758365013352,2.1237039684541603,-1.7144023674220286
70,44.52310062792107,16.068904621643732,66.65807155514729,-0.9261960092413739
71,42.166052739045526,2.042158471548372,59.27162871192287,-1.4251357963052302
72,31.20502715409168,18.160835491288463,10.890771192813375,-0.20144736099512528
73,71.0174134372399,11.301897462364163,82.56186397007097,-1.8817654184579886
74,34.01355786661354,25.418005263679067,44.545545196811396,-0.6208258212351587
75,87.73031648534212,18.23803211801923,79.50405360551869,0.3769212751865529
76,58.35837441739773,35.04817900306375,7.320175621554236,0.7403618078326604
77,42.39733750477539,36.79143029496126,65.4202108597733,-1.5377282487441382
78,79.31601328178742,93.2778686277732,58.92491664379269,0.4152085031347009
79,81.9497956771527,89.3202069281742,36.520647735690005,0.844270224345846
80,18.78758311147417,19.625863345010053,25.64404360093938,-1.3461806138086414
81,35.976428054957275,85.10145481872769,33.584445450462184,-2.170425877768248
82,3.4554461895439426,9.356868035298515,52.99978257043486,3.3242715018225013
83,69.43970677168,23.720251464609767,62.74066616722366,-1.9384077478671184
84,62.21202523318949,74.96464999674564,46.13736286964506,-1.3880953175452433
85,1.3259124920833143,94.58130619790072,45.831187472508105,3.8939210951567027
86,10.640817767067755,73.75311962336238,3.046874827755286,-0.2702397419738456
87,39.48939145721365,11.10289229683593,71.43428152415598,0.7638124327991861
88,16.79399168431236,54.516681005531645,59.80639614098272,-0.905767342558298
89,65.46286972632002,33.82078021559033,85.63239897854518,-0.05986704419968347
90,61.34742885422961,87.05589027106379,84.7921818594974,-1.8946301587558514
91,12.768707851746308,73.8064086634756,9.093878884290552,0.9242117167881159
92,8.861480108772247,69.05218825684281,75.07782713729699,1.6699786270233727
93,74.70843203935945,95.74496664851937,62.983475707619284,-2.185453219832301
94,51.84138201683838,23.219264164279785,38.7783770423027,2.078264753364333
95,41.01376319632819,73.24760916422166,26.626457024572414,-0.34781777265372243
96,28.32488434839067,97.12861838409054,66.7262747495729,0.545506839467164
97,16.553565008656278,38.22459017779889,32.99497846717456,-0.6433125070239956
98,12.754754420553226,57.298577345683256,72.24182157617506,0.9094323769171111
99,41.212000636070556,24.97917817725559,55.08574099455461,-0.5686137426438362
100,99.43086802067903,64.86596473318286,41.36746961310712,0.30264724483982264
101,90.6695606410915,11.815569140374095,73.80962707281942,1.9209984818499226
102,36.659828606610176,9.991201220450929,27.80263526060489,-1.8909658120537174
103,62.3280827677581,6.180821664169212,4.51207111885542,-1.2724377143017664
104,85.85443603339374,18.5342737505077,28.720950421449267,-0.8773091517410794
105,86.17684871114028,20.909845892562895,79.83280936496601,-0.921616405817808
106,17.539189526392608,74.90423202916871,11.16003934077886,-1.4291534039457992
107,56.61257967427604,21.804019309773516,39.262982121340684,0.8108819156442052
108,60.0358903983522,80.08016908155345,0.4272463123307424,-1.1573002068644374
109,14.848996821019544,32.77387373524176,81.0605056710834,1.4440778899748068
110,30.70405434943805,72.80331744486436,71.14273738138377,-0.42893941123428564
